Nombre de usuario,Usuario,Fecha,Texto
Gabriela,@GabygringaDos,2020-11-03T03:15:34.000Z,"#YoNoMeVacuno, que se vacunen ellos"
Cruella de Vil,@Cruella_Villana,2020-11-03T03:15:22.000Z,"Afanaron con fideos 
Afanaron con polenta y arroz con gorgojos 
Maléfica ordenó la compra de vacunas .... ""Vofi""....Sabes la que se afanó con este verso ??
#YoNoMeVacuno"
indignity,@langostar_,2020-11-03T03:14:55.000Z,ahhh no puedo creer que hicieron un hashtag de #yonomevacuno (o sí puedo creer) todo van a grietificar lpm? qué país inviable! ojalá la vacuna mate a una mitad y el covid a la otra así nos extinguimos de una vez
ArkÁngel Calel Scythyans,@scythyans,2020-11-03T03:14:46.000Z,#YoNoMeVacuno y los ´politicos que renuncien todos caraduras infieles adulteros delincuentes
SOBERANA,@sumajes07308123,2020-11-03T03:14:37.000Z,"DIJO ALBERTO:  ""No me parece justo vacunarme, y que otro argentino no pueda hacerlo"" 
A mi tampoco me parece justo 
por eso decidí donar mi vacuna a CFK 
#YoNoMeVacuno "
jipi con osecac,@itszoiten,2020-11-03T03:14:03.000Z,#YoNoMeVacuno bueno mueranse besos
*MaGnOLia*,@lady_xanax002,2020-11-03T03:13:56.000Z,#YoNoMeVacuno ni en pedo.
Octa,@octapinooo,2020-11-03T03:13:32.000Z,"#YoNoMeVacuno porque desconfío de la procedencia de las vacunas, que sean probadas JUSTAMENTE en países tercermundistas y que hayan causado rechazo en países como la misma Rusia, o también Europa y EEUU.
Si ellos no confían en la vacuna, porque lo haríamos nosotros?"
gabumarce,@gabumarce91,2020-11-03T03:13:28.000Z,"no nos pueden obligar a vacunar nos, y menos con algo que no está probado suficientemente #YoNoMeVacuno"
Cronometradorni2.0,@Cronometrador2,2020-11-03T03:13:25.000Z,"Alguien sabe cómo llego el gordo pelotudo insaciable de Gines a ser ministro de salud?
#RenunciaGines #YoNoMeVacuno"
Fabricio Hodes,@fabroHodes96,2020-11-03T03:13:13.000Z,"Y si 25 millones de argentinos son la última fase de prueba de la vacuna? Primero los políticos que nos ampobrecieron y se nos cagan de risa en la cara, antes #YoNoMeVacuno"
Maria Liliana,@MariaLi31527280,2020-11-03T03:12:57.000Z,"#YoNoMeVacuno  son 25mill de dosis , somos casi 45mill de habitantes , no es justo que quienes no los votamos nos vacunen primero , haganlo ustedes desde su presidente , vice y hasta el ultimo kumpa ¡¡¡ seamos solidarios ¡¡¡"
Nenona2019,@nenona2019,2020-11-03T03:12:50.000Z,Porque no confío #YoNoMeVacuno
Abeltheonlyone,@AbelThOO,2020-11-03T03:12:46.000Z,No puedo creer que por un minuto pensé que estaba bien la mogoliqueada del #YoNoMeVacuno
AncapArgie,@ancapargie,2020-11-03T03:12:45.000Z,"La próxima gran batalla es la resistencia masiva a la vacunación compulsiva.

#YoNoMeVacuno"
laura casteluccia,@Riverlocura19,2020-11-03T03:12:29.000Z,"#YoNoMeVacuno, yo si!!!!!!! Lo que les duele es que después del desastre que nos dejaron, Argentina se pone de pie...y como siempre con un gobierno peronista
No se vacunen....Después de un año la dosis dura"
CCdot,@fraktales,2020-11-03T03:07:00.000Z,"Los periodistas y los que tienen voz en los medios, se creen los dueños del saber y la ética. Imperan sobre lo que está bien o mal. Cuando se terminará esto? #YoNoMeVacuno"
juan alvarez,@juhaned,2020-11-03T03:06:26.000Z,Propongo algo generoso que se vacunen todos los de la campora 1ro es mas si la tengo que pagar para que se la pongan no hay drama asi se extinguen de una vez...#YoNoMeVacuno
Fernando Esquibel,@Fernand67507863,2020-11-03T03:06:19.000Z,#YoNoMeVacuno Soy pro vacunas . Pero anti negocios Kirchnerista
el Santy,@santy_tol777,2020-11-03T03:06:14.000Z,"Ni a palo me pongo esa ""vacuna""
#YoNoMeVacuno"
Ory Puchy Kaly,@LuisLeivaKata,2020-11-03T03:06:03.000Z,"Che, los q dicen QUE SI se inyectan el veneno Que lo dejen x escrito Eh!!!!! 
Arto del Piripipi alcahuetero..

#YutaDelPensaniento
#YoNoMeVacuno"
Carlos Alberto gil,@CarlosA47064935,2020-11-03T03:05:59.000Z,#YoNoMeVacuno yo tampoco
Elba Fuentes,@Lacoloush,2020-11-03T03:05:38.000Z,"Qué vergüenza ser K!!! Empiecen ustedes,  #YoNoMeVacuno"
Lalytour,@lalimgonzalez1,2020-11-03T03:05:06.000Z,"A los que dicen... #YoNoMeVacuno gracias, más para los que si creemos #LaEsperanzaRusa"
Antonio Juan Rodríguez. Pensionado,@AlemAmarildo,2020-11-03T03:04:34.000Z,"#YoNoMeVacuno No se preocupen muchachos, tomarse un te con Putin es mas peligroso."
Ezequiel_NR,@Notirebeldeok1,2020-11-03T03:04:29.000Z,"Se viene  un aluvión de recursos de amparo por el tema de las vacunas....

#YoTeAvise

#YoNoMeVacuno"
@ZollerPearlmut1,@ZollerPearlmut1,2020-11-03T03:04:24.000Z,@ZollerPearlmut1's account is temporarily unavailable because it violates the Twitter Media Policy. https://Learn more.
Anibal Saavedra,@saavibal,2020-11-03T03:03:45.000Z,"Vaaaamos el #YoNoMeVacuno, que llegue a 100.000 simios en extinción, para que mierda los necesitamos!!!"
Tomate,@Tomate71332486,2020-11-03T03:03:42.000Z,"#YoNoMeVacuno dijo, y me conquistó! "
Turi Digiovani,@turonferoz,2020-11-03T03:03:29.000Z,Me parece bien los que no tengan confianza no se vacunen pero no jodan a los demás que queremos vacunarnos .Ud sigan con sus marchas y su odio alimentense entre ustedes #YoNoMeVacuno
Ory Puchy Kaly,@LuisLeivaKata,2020-11-03T03:02:16.000Z,"Cuanta hipocrecia.. Muches K y Peronchos q te militan la Vacuna pero No Se la ponen Ni en pedo.... En fin, alcahuetes..
#YoNoMeVacuno"
Alberto es hambre,@ugly_adrian_10,2020-11-03T03:02:09.000Z,"#YoNoMeVacuno ni en pedo 
@alferdez
 !!!.....ponetela vos la vacuna INÚTIL!!!"
India Tirreno,@IndiaTirreno,2020-11-03T03:02:07.000Z,#YoNoMeVacuno Ni loca! Prefiero hacerme un traje de astronauta!!
"Analia, la enfermera del campo",@bernardis_a,2020-11-03T03:01:59.000Z,"Los primeros en vacunarse tendrian que ser los que están en el congreso, casa rosada y todos los que votaron este gobierno a ver cuánto apoyo tienen
 #YoNoMeVacuno"
MateJoven,@MateJoven18,2020-11-03T03:01:21.000Z,"#YoNoMeVacuno dejen sentado por escrito y ante escribano que no se quieren vacunar soretxs!! 
Habría que patentar el boludismo extremo y venderlo al mundo. Bien lo dijo el diego: los boludos son como las hormigas,  están en todo el mundo."
Derecha = Antiderechos,@PRACTICOPA,2020-11-03T03:01:05.000Z,"#YoNoMeVacuno no es obligatorio asi que pueden seguir libres como hasta ahora,"
Simplemente Ignacio,@IgnacioNostalg1,2020-11-03T03:00:23.000Z,#YoNoMeVacuno y me hago responsable de lo que me pase. ¿La quieren hacer obligatoria? ¡Minga! ¡Con los pies para adelante me la van a clavar!
DOWN LORD,@shoeleldown,2020-11-03T03:00:09.000Z,Tenes que ser mogólico para usar no irónicamente el #YoNoMeVacuno FLACO ES EL BIEN DE TODOS NO ME IMPORTA SI LE TENES MIEDO A QUE ALBERTO FERNADEZ Y KEVSHO ME CONTROLEN CON ESA VACUNA VACUNATE Y LISTOOOOOOOOOOO
Natalin,@Natalin441,2020-11-03T02:59:45.000Z,"Ya ver a Los Kirchneristas militar una vacuna que no se probo en fase 2 y verlos dispuestos a ponersela a sus hijos y a sus padres nunca pense qie la pelotudez llegara tan lejo. 
Realmente son fundamentalistas.
Los mandan a inmolarse y van

#YoNoMeVacuno"
chau pinela,@kplo_kplo,2020-11-03T02:59:34.000Z,"#YoNoMeVacuno

De los creadores del:

☆No creo que llegue el coronavirus a Argentina
☆Tomate un tecito
☆Estamos en verano
☆El pico es en        Mayo,Junio,Julio,Agosto....
☆Somos el ejemplo del mundo

¿En serio piensan que me voy a vacunar gobierno de CENTÍFICOS?"
"Fabiana
HLVS",@Fabiana_tfp,2020-11-03T02:59:20.000Z,"#YoNoMeVacuno
Dicen los gorilas y mirá me importa tanto, tanto que lo voy a anotar en mi máquina de escribir invisible.
Bye."
Mauro David,@Maurito_7777,2020-11-03T02:59:12.000Z,#YoNoMeVacuno ni en 2p
Benicio casio,@beniciochiclana,2020-11-03T02:59:11.000Z,#YoNoMeVacuno ni empedo.
Piernuchas L Crane,@Piernuchas,2020-11-03T02:59:04.000Z,#YoNoMeVacuno me resulta más confiable el peso argentino que en la vacuna rusa
Gaby Andrea,@GabyAnd03183081,2020-11-03T02:59:00.000Z,"Kumpas!! HAGAN PATRIA!
SON PARTE DEL 48% (?) QUE APOSTÓ A ÉSTE GOBIERNO! TIENEN LA MARAVILLOSA OPORTUNIDAD DE DEMOSTRAR QUE LA VACUNA ES UN ÉXITO,  COMO LA CUARENTENA!!
VAMOS AMIGO KUMPA, VACUNATE PRIMERO! HACE PATRIA! LOS FERNÁNDEZ Y EL ""NO PUEBLO"" LES AGRADECE!
#YoNoMeVacuno"
𝘿𝙮𝙡𝙖𝙣,@SoyDylan,2020-11-03T02:57:58.000Z,"#YoNoMeVacuno le mandaron, que miserables son. Deberían agradecer que hay una vacuna para salir de esta pandemia global que no solo se llevó más de un millón de vidas sino que destruyó la economía mundial, pero son tan egoístas que solo piensan en un partido político."
Andrés Villanueva,@Andrestwiters,2020-11-03T02:56:22.000Z,"Solo 72 valientes probaron la vacuna rusa. Dicho por científica argentina que vive en Londres.
#YoNoMeVacuno"
Jose Luis - Diablojo,@diablojo666,2020-11-03T02:55:52.000Z,"#YoNoMeVacuno suerte q esta lleno de pelotudos y vamos a ser los primeros en vacunarnos, con unos cuantos vacunados alcanzaría para terminar con la pandemia, y q Trump saque la vacuna contra la pelotudes, así se la ponen todos"
Giuliano Fabi,@GiulianoFabi2,2020-11-03T02:55:32.000Z,Q se vacune el presidente primero . Y lazaro baez #YoNoMeVacuno
#BrujitaVeronista,@crissbarrera,2020-11-03T02:55:28.000Z,#YoNoMeVacuno que se vacunen los funcionarios y los que votaron a este gobierno.
Reg Zanini,@RegZanini,2020-11-03T02:55:13.000Z,"#YoNoMeVacuno Quiero morir de poliomielitis, tuberculosis y viruela!!1 
Viva la libertad individual de morir y de asesinar a nuestros hijos "
Fede Castro,@FeditoCastro,2020-11-03T02:55:13.000Z,Los mismo pelotudos de siempre ahora en version #yonomevacuno. Hagan otra marcha porfa asi sobran dosis.
Katoo,@UFuckingMotherr,2020-11-03T02:55:03.000Z,"#YoNoMeVacuno
Más allá de que sea una vacuna de Rusia, lo mejor sería que sí se vacunen, porque uno podría decir.
""Bueno, no me vacuno, es mí cuerpo"" y no digo que no es cierto, pero hay que tener en cuenta de que el hecho de no vacunarte no solo te afecta a ti, también a +"
"Abi
|Deja Vu
|",@sweeterickbrian,2020-11-03T02:54:47.000Z,solo los pelotudos de los argentinos hacen tendencia #YoNoMeVacuno jsjsjsjsjs despues los ves vacunandose por miedo al covid rajen de aca fantasmas
#BrujitaVeronista,@crissbarrera,2020-11-03T02:54:30.000Z,#YoNoMeVacuno y espero que la oposición comience una investigación sobre esta compra.
Pau,@maytacuma,2020-11-03T02:54:20.000Z,"Oia...se dieron cuenta de algo? los militantes k piensan y hacen lo que sus ""jefes endiosados"" dicen. O sea....capaz se vacunan todos! O sea.....o sea....imaginen el resto!#mevuelvolaaaca!
#YoNoMeVacuno"
arturoside,@arturoside1,2020-11-03T02:53:43.000Z,"La Vacuna Rusa es mas Peligrosa que Pete de Epiléptica
#YoNoMeVacuno"
Federico Erazzú,@fedeerazzu,2020-11-03T02:53:39.000Z,Los que publican #YoNoMeVacuno espero que después lo cumplan
LaSolidaria,@solecook1,2020-11-03T02:53:28.000Z,#YoNoMeVacuno  a mi Alberto ya me vacunó
ElTrollDeMarquitos,@YOtoqueUNpobre,2020-11-03T02:53:25.000Z,#YoNoMeVacuno mejor!!!! No te vacunes mas para la gente de bien
DartInkwell,@DartInkwell,2020-11-03T02:53:20.000Z,Che #YoNoMeVacuno por favor cumplí tu palabra eh !
Santiago Manuel Salazar,@Santimsalazar,2020-11-03T02:52:27.000Z,"¿Por qué tanto miedo a la vacuna rusa?

- Es que nos vienen vacunando con la troska desde que asumieron

#YoNoMeVacuno"
DartInkwell,@DartInkwell,2020-11-03T02:52:15.000Z,Los #YoNoMeVacuno en diciembre son los #mequierovacunarynohayvacunas no?
Sergio Piersantini,@sergiopier,2020-11-03T02:52:03.000Z,#YoNoMeVacuno una vez ;me vacuno dos veces porque asi quedo inmune a los anticiencia
HLVS 20,@20Hlvs,2020-11-03T02:52:01.000Z,"Cuanto ignorante suelto...y bue.. Mauricio fue presindente, no more. #YoNoMeVacuno"
Alexis Bonvicini,@abonvicinii,2020-11-03T02:51:52.000Z,"Entre los boludos que hacen fiestas clandestinas, los otros imbéciles de #YoNoMeVacuno y que Chernobyl es TT, reafirmo mi pensamiento: fracasamos como sociedad."
Federico Zuberman,@fedezuber,2020-11-03T02:51:35.000Z,"Hoy: ""Que primero se vacune el presidente y todos los politicos"" #YoNoMeVacuno

Cuando se enteren que en el orden de prioridades de la vacuna aparezca el presidente: ""hijos de.puta el presidente y todos los politicos siempre son los privilegiados. 
Basta!"
"Yo, la peor de todas",@YoArgentinaK,2020-11-03T02:51:21.000Z,"Los gorilas venden a su madre por 10 dólares. Deciles que si se vacunan les levantas el cepo, te agotan las dosis
#YoNoMeVacuno"
Eric Nesich,@EricNesich,2020-11-03T02:51:09.000Z,"#YoNoMeVacuno dicen en Twitter. Nos van a obligar a ponernos la vacuna contra el resfrio inventado de este año, si no la tenes no vamos a poder viajar ni en transporte público, los pibes no podran ir a los colegios, no nos dejaran abrir cuentas, ni cobrar sueldos, etc. Van x eso"
Mahmud Palestina,@mahmud_mussa,2020-11-03T02:50:50.000Z,"#YoNoMeVacuno dicen los pelotudos, jaajjaa ya te vacunamos hace un año, con Cristina y  Alberto, ahora te vacunamos con Putin."
contamela,@minervacrush,2020-11-03T02:50:30.000Z,#YoNoMeVacuno por favor no gastemos pólvora en chimango!!! Que no se vacunen... aunque van a ser los primeros en la fila. Todos estos idiotas que escriben boludeces son los primeros que van a vacunarse....  son solamente idiotas! Ojalá dejaran las dosis para otros...
Andrés Villanueva,@Andrestwiters,2020-11-03T02:50:10.000Z,"Supongo que los pilotos de Aerolíneas Argentinas, ya se están preparando preparando para la misión heroica de buscar la vacuna en la plaza roja.
#YoNoMeVacuno"
Patricia Cala Roo,@patriciacalaroo,2020-11-03T02:49:58.000Z,Dejá Mariela no hace falta que nos avises que #YoNoMeVacuno. Ya sabemos que vos estás vacunada desde el 27 de octubre del año pasado.
Marite,@Marsol76792,2020-11-03T02:49:37.000Z,"#YoNoMeVacuno  que lo haga primero el Presidente,  Gines González , Gollan + todos los del gob y después hablamos. Yo no soy conejillo de Indias. Que se metan la vacuna rusa en el c...."
VⒶn Doren,@SrVanDoren,2020-11-03T02:49:30.000Z,Desobediencia Civil #YoNoMeVacuno #NoALaVacuna #NoalBozal #Plandemia
Star5 #Disidente,@Yellowstar1love,2020-11-03T02:49:30.000Z,#YoNoMeVacuno Vacunas 50% efectividad 
• Queen •,@crazyxidol5,2020-11-03T02:48:38.000Z,"Si van a probar la vacuna rusa, haganla primero con los políticos. Así no más. #YoNoMeVacuno"
Sarcastic,@SarcasticMr007,2020-11-03T02:48:37.000Z,#YoNoMeVacuno Mengele anda a hacer las pruebas con tu gabinete.
𝕱𝖊𝖗 ⚢︎ inactiva,@Vamp_sesshomaru,2020-11-03T02:48:34.000Z,"#YoNoMeVacuno
Argentina un país de estúpidos me hacen el favor de llenarlo de fancams"
argtrends,@argtrends,2020-11-03T02:48:00.000Z,"De esto se habla en Argentina:
1) Fede Bal
2) #YoNoMeVacuno
3) Charlotte"
Damian Lozano,@kngdmnd1,2020-11-03T02:47:36.000Z,"#YoNoMeVacuno
Prueben con La Campora y los usurpadores de terrenos que son barras bravas de las filas de ustedes. 
Argentina tiene que seguir produciendo. No gasten mas en pavadas, que las pavadas las pagamos nosotros. 
La mejor vacuna es una pala, asi se curan de una vez vagos."
Sebastian Delerba,@sebasdelerba,2020-11-03T02:47:26.000Z,#YoNoMeVacuno o sí? Denme algo YA para poder salir a la vida 
Andrés Villanueva,@Andrestwiters,2020-11-03T02:46:57.000Z,"La vacuna rusa no existe.
#YoNoMeVacuno"
Winston,@Winston_Dunhill,2020-11-03T02:46:56.000Z,Muerto antes que inoculado con vacuna ruso-peronista. #YoNoMeVacuno
Eneida Courtis,@CourtisEneida,2020-11-03T02:46:51.000Z,Que se vacune toda la clase politica #YoNoMeVacuno
Troesmaderioba,@FranErostarbe,2020-11-03T02:46:48.000Z,"#YoNoMeVacuno Lo que ellos sospechan es verdad. Tuc te inyectan la vacuna socialista. De pronto ocurrirá el despertar y la gorilada se volverá altruista. Y en la plaza de mayo ...
""Cristina, Cristina, Cristina corazón acá tenes los pibes para la liberación!! "
AguusMiranda,@aguusmiranda1,2020-11-03T02:46:05.000Z,"#YoNoMeVacuno con la rusa!!! 
No pasó por la 3er fase!!
Ésto es de locos!! 

Que se vacunen primero 
@alferdez
 y 
@CFKArgentina
 y si no pasa nada ahí vamos !"
Cordobes,@Grisareina,2020-11-03T02:45:54.000Z,#YoNoMeVacuno dice el Carolo coco liso..... Y no Che si aún no inventaron la vacuna contra la idiotez!!!!
RafalGan,@RafalGan3,2020-11-03T02:45:50.000Z,#YoNoMeVacuno Ni en pedo se me acercan con esa mierda.. que se la metan en el culo a la vacuna.
FaCu Sz,@riquelmista78,2020-11-03T02:45:26.000Z,"Ya nos vienen vacunado desde asumieron, les toca a ellos ahora #YoNoMeVacuno"
Bruma,@brumapeliconcr,2020-11-03T02:45:14.000Z,"Alverso: ""Me han ofrecido vacunarme pero no me parece justo. El día que me vacune es xq todos pudimos, no xque tengo el privilegio de ser presidente""dijo 
@alferdez
 al anunciar que en diciembre la Argentina recibirá 10 millones de dosis contra el Covid-19 #YoNoMeVacuno"
Soy Fiel a la República,@fielalarepublic,2020-11-03T02:44:04.000Z,"#YoNoMeVacuno no confío ni en Putín ni en un gobierno que hace negocios con la salud...
#VacunameEsta"
albino mitre unzue,@MitreUnzue,2020-11-03T02:43:59.000Z,Viva peron carajo!!!! Los peronistas nos vacunamos todos. Los odiadores seriales le van a  empezar a buscar la quinta pata al gato. Todo lo que haga Alberto y nuestra querida vicepresidenta va a estar mal #YoNoMeVacuno
Juanse,@NotThatJuanse,2020-11-03T02:43:59.000Z,"#YoNoMeVacuno NI EN PEDO, si la vacuna es rusa.
Que me perdone el COMFER, IBOPE, HBO Olé, AFJP y HSBC."
Damian Lozano,@kngdmnd1,2020-11-03T02:43:58.000Z,"#YoNoMeVacuno
Primero, porque la Pandemia es una farsa psicológica. Segundo, hay mas muertos por problemas cardiacos, neumonías e Influenza que por covid19, cuya prueba es falso positivo, ni siquiera pueden probar que una persona tiene realmente covid19. Tercero,no tengo miedo "
Juan Pablo,@Juan__pablo_,2020-11-03T02:43:56.000Z,"El presidente tiene vacunas en olivos, dicen en animales sueltos. Y no se vacuno. Preguntame si me la doy? #YoNoMeVacuno"
chonkkk,@ChonCarandino,2020-11-03T02:43:29.000Z,Jajajajajaajajaja ya no hay verga que les venga bien. Se dan cuenta que se queja por quejar esta gente?  #YoNoMeVacuno
"CX; ͨ ͣ ͭ ͬ ͥ
✪",@TheCX_Cat,2020-11-03T02:43:09.000Z,"Yo me voy a vacunar EL DÍA QUE SALGA UNA VACUNA OFICIAL QUE SEA EFECTIVA, no con una que esta en fase experimental todavía, por eso #YoNoMeVacuno con la vacuna rusa"
gabriel bellino,@bellino_gabriel,2020-11-03T02:43:04.000Z,"Nunca vi una cosa tan bol....nunca,con estos tambien hay que construir la argentina ,mamita!!!!#YoNoMeVacuno"
CCdot,@fraktales,2020-11-03T02:42:28.000Z,Porque no prentendo que vulneren mis derechos como ser humano. #YoNoMeVacuno
titaa,@otbxdfcs91,2020-11-03T02:42:11.000Z,"Los #YoNoMeVacuno , todo bien en casa?"
100% argento,@cienporcienarg,2020-11-03T02:42:06.000Z,"#YoNoMeVacuno GINES GARCIA acava de decir  ""NO SE SI VA A ESTAR APROBADA LA VACUNA PARA ENERO""
Entonces la vacuna para diciembre es otro capitulo de la  SARASA  que nos vienen tirando todos los dias"
SergioSXX20,@SergioSXX20,2020-11-03T02:42:05.000Z,Que dejen de hablar BOLUDECES... que van a evitar la 2da ola .q somos mejores q Suecia.q dominamos al virus y toda la saraza. NO HABLEN PELOTUDECES..#YoNoMeVacuno sino se vacunan todos los del gobierno 1ero ( con escribano y médicos extranjeros q certifiquen q la vacuna es real )
@Alessa,@Alessa,2020-11-03T02:41:52.000Z,"Así como toda la clase política, -desde 
@alferdez
 y 
@SergioMassa
 y llegando hasta la opa de 
@vikidonda
 - sostuvo que no deben bajarse los sueldos porque han trabajado horas extra y se han expuesto más que nadie, que sean los primeros en vacunarse.
 #YoNoMeVacuno
#8NYoVoy"
